model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
PD22,pathway,nigeria,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar for Water Treatment,Biochar for Water Treatment,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0005787713,-0.00088484376,-0.0013032355,-0.0018659335,-0.0026129351,-0.003593852,-0.0048696445,-0.0065143844,-0.008616877,-0.011281878,-0.01463051,-0.018799389,-0.023937846,-0.030202586,-0.037749313,-0.046721052,-0.057233658,-0.06935969,-0.08311291,-0.0984363,-0.115196675,-0.13318811,-0.15214497,-0.17176291,-0.19172446,-0.21172474,-0.23149323,-0.25080872,-0.26950634,-0.2874777,-0.3046654,-0.32105458,-0.33666307,-0.35153186,-0.3657167,-0.3792812,-0.39229178,-0.40481392,-0.41690972,-0.4286365,-0.44004607,-0.45118448,-0.46209225,-0.47280455,-0.4824,-0.492,-0.5016,-0.5112,-0.5208,-0.5304,-0.54,-0.5496,-0.5592,-0.5688,-0.5784,-0.588,-0.5976,-0.6072,-0.6168,-0.6264,-0.636,-0.6456,-0.6552,-0.6648,-0.6744,-0.684,-0.6936,-0.7032,-0.7128,-0.7224,-0.732,-0.7416,-0.7512,-0.7608,-0.7704,-0.78
PD22,baseline,southafric,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar as Activated Carbon,Biochar as Activated Carbon,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000375,-0.000004524,-0.000005346,-0.000006216,-0.000007134,-0.0000081,-0.000009114,-0.000010176,-0.000011286,-0.000012444,-0.00001365,-0.000014904,-0.000016206,-0.000017556,-0.000018954,-0.0000204,-0.000021894,-0.000023436,-0.000025026,-0.000026664,-0.00002835,-0.000030084,-0.000031866,-0.000033696,-0.000035574,-0.0000375,-0.000039474,-0.000041496,-0.000043566,-0.000045684,-0.00004785,-0.000050064,-0.000052326,-0.000054636,-0.000056994,-0.0000594,-0.000061854,-0.000064356,-0.000066906,-0.000069504,-0.00007215,-0.000074844,-0.000077586,-0.000080376,-0.000083214,-0.0000861,-0.000089034,-0.000092016,-0.000095046,-0.000098124,-0.00010125,-0.000104424,-0.000107646,-0.000110916,-0.000114234,-0.0001176,-0.000121014,-0.000124476,-0.000127986,-0.000131544,-0.00013515,-0.000138804,-0.000142506,-0.000146256,-0.000150054,-0.0001539,-0.000157794,-0.000161736,-0.000165726,-0.000169764,-0.00017385,-0.000177984,-0.000182166,-0.000186396,-0.000190674,-0.000195
PD22,baseline,southafric,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar as Ag Soil Amendment,Biochar as Ag Soil Amendment,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000028748061,-0.0018443817,-0.003842678,-0.006016275,-0.00790182,-0.008062004,-0.008207627,-0.008338687,-0.008455185,-0.00855712,-0.008644494,-0.008717305,-0.008775554,-0.008819241,-0.008848365,-0.008862928,-0.008862928,-0.008848365,-0.008819241,-0.008775554,-0.008717305,-0.008644494,-0.00855712,-0.008455185,-0.008338687,-0.008207627,-0.008062004,-0.00790182,-0.007727073,-0.007537764,-0.007333893,-0.007115555,-0.006944042,-0.006826626,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388,-0.0067714388
PD22,baseline,southafric,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar for Carbon Removal & Sequestration,Biochar for Carbon Removal & Sequestration,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00001875,-0.00002262,-0.00002673,-0.00003108,-0.00003567,-0.0000405,-0.00004557,-0.00005088,-0.00005643,-0.00006222,-0.00006825,-0.00007452,-0.00008103,-0.00008778,-0.00009477,-0.000102,-0.00010947,-0.00011718,-0.00012513,-0.00013332,-0.00014175,-0.00015042,-0.00015933,-0.00016848,-0.00017787,-0.0001875,-0.00019737,-0.00020748,-0.00021783,-0.00022842,-0.00023925,-0.00025032,-0.00026163,-0.00027318,-0.00028497,-0.000297,-0.00030927,-0.00032178,-0.00033453,-0.00034752,-0.00036075,-0.00037422,-0.00038793,-0.00040188,-0.00041607,-0.0004305,-0.00044517,-0.00046008,-0.00047523,-0.00049062,-0.00050625,-0.00052212,-0.00053823,-0.00055458,-0.00057117,-0.000588,-0.00060507,-0.00062238,-0.00063993,-0.00065772,-0.00067575,-0.00069402,-0.00071253,-0.00073128,-0.00075027,-0.0007695,-0.00078897,-0.00080868,-0.00082863,-0.00084882,-0.00086925,-0.00088992,-0.00091083,-0.00093198,-0.00095337,-0.000975
PD22,baseline,southafric,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar for Construction Materials,Biochar for Construction Materials,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000075,-0.00009048,-0.00010692,-0.00012432,-0.00014268,-0.000162,-0.00018228,-0.00020352,-0.00022572,-0.00024888,-0.000273,-0.00029808,-0.00032412,-0.00035112,-0.00037908,-0.000408,-0.00043788,-0.00046872,-0.00050052,-0.00053328,-0.000567,-0.00060168,-0.00063732,-0.00067392,-0.00071148,-0.00075,-0.00078948,-0.00082992,-0.00087132,-0.00091368,-0.000957,-0.00100128,-0.00104652,-0.00109272,-0.00113988,-0.001188,-0.00123708,-0.00128712,-0.00133812,-0.00139008,-0.001443,-0.00149688,-0.00155172,-0.00160752,-0.00166428,-0.001722,-0.00178068,-0.00184032,-0.00190092,-0.00196248,-0.002025,-0.00208848,-0.00215292,-0.00221832,-0.00228468,-0.002352,-0.00242028,-0.00248952,-0.00255972,-0.00263088,-0.002703,-0.00277608,-0.00285012,-0.00292512,-0.00300108,-0.003078,-0.00315588,-0.00323472,-0.00331452,-0.00339528,-0.003477,-0.00355968,-0.00364332,-0.00372792,-0.00381348,-0.0039
PD22,baseline,southafric,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar for Water Treatment,Biochar for Water Treatment,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000075,-0.00009048,-0.00010692,-0.00012432,-0.00014268,-0.000162,-0.00018228,-0.00020352,-0.00022572,-0.00024888,-0.000273,-0.00029808,-0.00032412,-0.00035112,-0.00037908,-0.000408,-0.00043788,-0.00046872,-0.00050052,-0.00053328,-0.000567,-0.00060168,-0.00063732,-0.00067392,-0.00071148,-0.00075,-0.00078948,-0.00082992,-0.00087132,-0.00091368,-0.000957,-0.00100128,-0.00104652,-0.00109272,-0.00113988,-0.001188,-0.00123708,-0.00128712,-0.00133812,-0.00139008,-0.001443,-0.00149688,-0.00155172,-0.00160752,-0.00166428,-0.001722,-0.00178068,-0.00184032,-0.00190092,-0.00196248,-0.002025,-0.00208848,-0.00215292,-0.00221832,-0.00228468,-0.002352,-0.00242028,-0.00248952,-0.00255972,-0.00263088,-0.002703,-0.00277608,-0.00285012,-0.00292512,-0.00300108,-0.003078,-0.00315588,-0.00323472,-0.00331452,-0.00339528,-0.003477,-0.00355968,-0.00364332,-0.00372792,-0.00381348,-0.0039
PD22,pathway,southafric,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar as Activated Carbon,Biochar as Activated Carbon,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000028938564,-0.000044242188,-0.00006516178,-0.00009329668,-0.00013064676,-0.00017969261,-0.00024348222,-0.00032571921,-0.00043084385,-0.0005640939,-0.0007315255,-0.00093996944,-0.0011968922,-0.0015101293,-0.0018874656,-0.0023360527,-0.0028616828,-0.0034679845,-0.0041556456,-0.0049218154,-0.005759834,-0.006659406,-0.0076072486,-0.0085881455,-0.009586223,-0.010586237,-0.011574661,-0.012540435,-0.0134753175,-0.014373885,-0.01523327,-0.016052729,-0.016833154,-0.017576594,-0.018285835,-0.01896406,-0.01961459,-0.020240696,-0.020845486,-0.021431824,-0.022002304,-0.022559226,-0.023104614,-0.023640228,-0.02412,-0.0246,-0.02508,-0.02556,-0.02604,-0.02652,-0.027,-0.02748,-0.02796,-0.02844,-0.02892,-0.0294,-0.02988,-0.03036,-0.03084,-0.03132,-0.0318,-0.03228,-0.03276,-0.03324,-0.03372,-0.0342,-0.03468,-0.03516,-0.03564,-0.03612,-0.0366,-0.03708,-0.03756,-0.03804,-0.03852,-0.039
PD22,pathway,southafric,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar as Ag Soil Amendment,Biochar as Ag Soil Amendment,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000028748061,-0.0018443817,-0.003842678,-0.006016275,-0.00790182,-0.008062004,-0.007817857,-0.010406278,-0.000009,-0.000198,-0.0078372,-0.0456372,-0.1968372,-0.9528372,-4.7328372,-23.6328372,-46.0937829785695,-71.3478147873333,-99.3098653623123,-129.819857234588,-162.660391425721,-197.57817149679,-234.305163456246,-272.576494838067,-312.143565658835,-352.782178893745,-394.296377514248,-436.519063088238,-479.310494713492,-522.555591885192,-566.160722591221,-610.050427228994,-654.164344212692,-698.454471040894,-742.882808352637,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189
PD22,pathway,southafric,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar for Carbon Removal & Sequestration,Biochar for Carbon Removal & Sequestration,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00014469282,-0.00022121094,-0.00032580888,-0.00046648338,-0.0006532338,-0.000898463,-0.0012174111,-0.0016285961,-0.0021542192,-0.0028204694,-0.0036576274,-0.004699847,-0.0059844614,-0.0075506466,-0.009437328,-0.011680263,-0.014308414,-0.017339922,-0.020778228,-0.024609076,-0.028799169,-0.03329703,-0.038036242,-0.04294073,-0.047931116,-0.052931186,-0.05787331,-0.06270218,-0.067376584,-0.071869425,-0.07616635,-0.080263644,-0.08416577,-0.087882966,-0.091429174,-0.0948203,-0.098072946,-0.10120348,-0.10422743,-0.10715912,-0.11001152,-0.11279612,-0.11552306,-0.11820114,-0.1206,-0.123,-0.1254,-0.1278,-0.1302,-0.1326,-0.135,-0.1374,-0.1398,-0.1422,-0.1446,-0.147,-0.1494,-0.1518,-0.1542,-0.1566,-0.159,-0.1614,-0.1638,-0.1662,-0.1686,-0.171,-0.1734,-0.1758,-0.1782,-0.1806,-0.183,-0.1854,-0.1878,-0.1902,-0.1926,-0.195
PD22,pathway,southafric,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar for Construction Materials,Biochar for Construction Materials,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0005787713,-0.00088484376,-0.0013032355,-0.0018659335,-0.0026129351,-0.003593852,-0.0048696445,-0.0065143844,-0.008616877,-0.011281878,-0.01463051,-0.018799389,-0.023937846,-0.030202586,-0.037749313,-0.046721052,-0.057233658,-0.06935969,-0.08311291,-0.0984363,-0.115196675,-0.13318811,-0.15214497,-0.17176291,-0.19172446,-0.21172474,-0.23149323,-0.25080872,-0.26950634,-0.2874777,-0.3046654,-0.32105458,-0.33666307,-0.35153186,-0.3657167,-0.3792812,-0.39229178,-0.40481392,-0.41690972,-0.4286365,-0.44004607,-0.45118448,-0.46209225,-0.47280455,-0.4824,-0.492,-0.5016,-0.5112,-0.5208,-0.5304,-0.54,-0.5496,-0.5592,-0.5688,-0.5784,-0.588,-0.5976,-0.6072,-0.6168,-0.6264,-0.636,-0.6456,-0.6552,-0.6648,-0.6744,-0.684,-0.6936,-0.7032,-0.7128,-0.7224,-0.732,-0.7416,-0.7512,-0.7608,-0.7704,-0.78
PD22,pathway,southafric,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar for Water Treatment,Biochar for Water Treatment,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0005787713,-0.00088484376,-0.0013032355,-0.0018659335,-0.0026129351,-0.003593852,-0.0048696445,-0.0065143844,-0.008616877,-0.011281878,-0.01463051,-0.018799389,-0.023937846,-0.030202586,-0.037749313,-0.046721052,-0.057233658,-0.06935969,-0.08311291,-0.0984363,-0.115196675,-0.13318811,-0.15214497,-0.17176291,-0.19172446,-0.21172474,-0.23149323,-0.25080872,-0.26950634,-0.2874777,-0.3046654,-0.32105458,-0.33666307,-0.35153186,-0.3657167,-0.3792812,-0.39229178,-0.40481392,-0.41690972,-0.4286365,-0.44004607,-0.45118448,-0.46209225,-0.47280455,-0.4824,-0.492,-0.5016,-0.5112,-0.5208,-0.5304,-0.54,-0.5496,-0.5592,-0.5688,-0.5784,-0.588,-0.5976,-0.6072,-0.6168,-0.6264,-0.636,-0.6456,-0.6552,-0.6648,-0.6744,-0.684,-0.6936,-0.7032,-0.7128,-0.7224,-0.732,-0.7416,-0.7512,-0.7608,-0.7704,-0.78
PD22,baseline,tanzania,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar as Activated Carbon,Biochar as Activated Carbon,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000375,-0.000004524,-0.000005346,-0.000006216,-0.000007134,-0.0000081,-0.000009114,-0.000010176,-0.000011286,-0.000012444,-0.00001365,-0.000014904,-0.000016206,-0.000017556,-0.000018954,-0.0000204,-0.000021894,-0.000023436,-0.000025026,-0.000026664,-0.00002835,-0.000030084,-0.000031866,-0.000033696,-0.000035574,-0.0000375,-0.000039474,-0.000041496,-0.000043566,-0.000045684,-0.00004785,-0.000050064,-0.000052326,-0.000054636,-0.000056994,-0.0000594,-0.000061854,-0.000064356,-0.000066906,-0.000069504,-0.00007215,-0.000074844,-0.000077586,-0.000080376,-0.000083214,-0.0000861,-0.000089034,-0.000092016,-0.000095046,-0.000098124,-0.00010125,-0.000104424,-0.000107646,-0.000110916,-0.000114234,-0.0001176,-0.000121014,-0.000124476,-0.000127986,-0.000131544,-0.00013515,-0.000138804,-0.000142506,-0.000146256,-0.000150054,-0.0001539,-0.000157794,-0.000161736,-0.000165726,-0.000169764,-0.00017385,-0.000177984,-0.000182166,-0.000186396,-0.000190674,-0.000195
PD22,baseline,tanzania,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar as Ag Soil Amendment,Biochar as Ag Soil Amendment,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000025337797,-0.0016255903,-0.003386837,-0.0053025894,-0.0069644595,-0.007105642,-0.00723399,-0.0073495028,-0.007452181,-0.007542025,-0.007619033,-0.0076832073,-0.0077345464,-0.0077730506,-0.00779872,-0.0078115547,-0.0078115547,-0.00779872,-0.0077730506,-0.0077345464,-0.0076832073,-0.007619033,-0.007542025,-0.007452181,-0.0073495028,-0.00723399,-0.007105642,-0.0069644595,-0.0068104425,-0.00664359,-0.0064639035,-0.006271466,-0.006120299,-0.0060168114,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171,-0.005968171
PD22,baseline,tanzania,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar for Carbon Removal & Sequestration,Biochar for Carbon Removal & Sequestration,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00001875,-0.00002262,-0.00002673,-0.00003108,-0.00003567,-0.0000405,-0.00004557,-0.00005088,-0.00005643,-0.00006222,-0.00006825,-0.00007452,-0.00008103,-0.00008778,-0.00009477,-0.000102,-0.00010947,-0.00011718,-0.00012513,-0.00013332,-0.00014175,-0.00015042,-0.00015933,-0.00016848,-0.00017787,-0.0001875,-0.00019737,-0.00020748,-0.00021783,-0.00022842,-0.00023925,-0.00025032,-0.00026163,-0.00027318,-0.00028497,-0.000297,-0.00030927,-0.00032178,-0.00033453,-0.00034752,-0.00036075,-0.00037422,-0.00038793,-0.00040188,-0.00041607,-0.0004305,-0.00044517,-0.00046008,-0.00047523,-0.00049062,-0.00050625,-0.00052212,-0.00053823,-0.00055458,-0.00057117,-0.000588,-0.00060507,-0.00062238,-0.00063993,-0.00065772,-0.00067575,-0.00069402,-0.00071253,-0.00073128,-0.00075027,-0.0007695,-0.00078897,-0.00080868,-0.00082863,-0.00084882,-0.00086925,-0.00088992,-0.00091083,-0.00093198,-0.00095337,-0.000975
PD22,baseline,tanzania,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar for Construction Materials,Biochar for Construction Materials,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000075,-0.00009048,-0.00010692,-0.00012432,-0.00014268,-0.000162,-0.00018228,-0.00020352,-0.00022572,-0.00024888,-0.000273,-0.00029808,-0.00032412,-0.00035112,-0.00037908,-0.000408,-0.00043788,-0.00046872,-0.00050052,-0.00053328,-0.000567,-0.00060168,-0.00063732,-0.00067392,-0.00071148,-0.00075,-0.00078948,-0.00082992,-0.00087132,-0.00091368,-0.000957,-0.00100128,-0.00104652,-0.00109272,-0.00113988,-0.001188,-0.00123708,-0.00128712,-0.00133812,-0.00139008,-0.001443,-0.00149688,-0.00155172,-0.00160752,-0.00166428,-0.001722,-0.00178068,-0.00184032,-0.00190092,-0.00196248,-0.002025,-0.00208848,-0.00215292,-0.00221832,-0.00228468,-0.002352,-0.00242028,-0.00248952,-0.00255972,-0.00263088,-0.002703,-0.00277608,-0.00285012,-0.00292512,-0.00300108,-0.003078,-0.00315588,-0.00323472,-0.00331452,-0.00339528,-0.003477,-0.00355968,-0.00364332,-0.00372792,-0.00381348,-0.0039
PD22,baseline,tanzania,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar for Water Treatment,Biochar for Water Treatment,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000075,-0.00009048,-0.00010692,-0.00012432,-0.00014268,-0.000162,-0.00018228,-0.00020352,-0.00022572,-0.00024888,-0.000273,-0.00029808,-0.00032412,-0.00035112,-0.00037908,-0.000408,-0.00043788,-0.00046872,-0.00050052,-0.00053328,-0.000567,-0.00060168,-0.00063732,-0.00067392,-0.00071148,-0.00075,-0.00078948,-0.00082992,-0.00087132,-0.00091368,-0.000957,-0.00100128,-0.00104652,-0.00109272,-0.00113988,-0.001188,-0.00123708,-0.00128712,-0.00133812,-0.00139008,-0.001443,-0.00149688,-0.00155172,-0.00160752,-0.00166428,-0.001722,-0.00178068,-0.00184032,-0.00190092,-0.00196248,-0.002025,-0.00208848,-0.00215292,-0.00221832,-0.00228468,-0.002352,-0.00242028,-0.00248952,-0.00255972,-0.00263088,-0.002703,-0.00277608,-0.00285012,-0.00292512,-0.00300108,-0.003078,-0.00315588,-0.00323472,-0.00331452,-0.00339528,-0.003477,-0.00355968,-0.00364332,-0.00372792,-0.00381348,-0.0039
PD22,pathway,tanzania,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar as Activated Carbon,Biochar as Activated Carbon,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000028938564,-0.000044242188,-0.00006516178,-0.00009329668,-0.00013064676,-0.00017969261,-0.00024348222,-0.00032571921,-0.00043084385,-0.0005640939,-0.0007315255,-0.00093996944,-0.0011968922,-0.0015101293,-0.0018874656,-0.0023360527,-0.0028616828,-0.0034679845,-0.0041556456,-0.0049218154,-0.005759834,-0.006659406,-0.0076072486,-0.0085881455,-0.009586223,-0.010586237,-0.011574661,-0.012540435,-0.0134753175,-0.014373885,-0.01523327,-0.016052729,-0.016833154,-0.017576594,-0.018285835,-0.01896406,-0.01961459,-0.020240696,-0.020845486,-0.021431824,-0.022002304,-0.022559226,-0.023104614,-0.023640228,-0.02412,-0.0246,-0.02508,-0.02556,-0.02604,-0.02652,-0.027,-0.02748,-0.02796,-0.02844,-0.02892,-0.0294,-0.02988,-0.03036,-0.03084,-0.03132,-0.0318,-0.03228,-0.03276,-0.03324,-0.03372,-0.0342,-0.03468,-0.03516,-0.03564,-0.03612,-0.0366,-0.03708,-0.03756,-0.03804,-0.03852,-0.039
PD22,pathway,tanzania,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar as Ag Soil Amendment,Biochar as Ag Soil Amendment,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000025337797,-0.0016255903,-0.003386837,-0.0053025894,-0.0069644595,-0.007105642,-0.0068904567,-0.009171824,-0.000009,-0.000198,-0.0078372,-0.0456372,-0.1968372,-0.9528372,-4.7328372,-23.6328372,-46.0937829785695,-71.3478147873333,-99.3098653623123,-129.819857234588,-162.660391425721,-197.57817149679,-234.305163456246,-272.576494838067,-312.143565658835,-352.782178893745,-394.296377514248,-436.519063088238,-479.310494713492,-522.555591885192,-566.160722591221,-610.050427228994,-654.164344212692,-698.454471040894,-742.882808352637,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189,-787.419383040189
PD22,pathway,tanzania,Agriculture,AFOLU Emissions,CO2 (from AFOLU),CO2,AFOLU Emissions,Biochar for Carbon Removal & Sequestration,Biochar for Carbon Removal & Sequestration,Mt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00014469282,-0.00022121094,-0.00032580888,-0.00046648338,-0.0006532338,-0.000898463,-0.0012174111,-0.0016285961,-0.0021542192,-0.0028204694,-0.0036576274,-0.004699847,-0.0059844614,-0.0075506466,-0.009437328,-0.011680263,-0.014308414,-0.017339922,-0.020778228,-0.024609076,-0.028799169,-0.03329703,-0.038036242,-0.04294073,-0.047931116,-0.052931186,-0.05787331,-0.06270218,-0.067376584,-0.071869425,-0.07616635,-0.080263644,-0.08416577,-0.087882966,-0.091429174,-0.0948203,-0.098072946,-0.10120348,-0.10422743,-0.10715912,-0.11001152,-0.11279612,-0.11552306,-0.11820114,-0.1206,-0.123,-0.1254,-0.1278,-0.1302,-0.1326,-0.135,-0.1374,-0.1398,-0.1422,-0.1446,-0.147,-0.1494,-0.1518,-0.1542,-0.1566,-0.159,-0.1614,-0.1638,-0.1662,-0.1686,-0.171,-0.1734,-0.1758,-0.1782,-0.1806,-0.183,-0.1854,-0.1878,-0.1902,-0.1926,-0.195
