IEA Region,Sector,Metric,Scenario,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
NonOECD ,Buildings,Natural gas,Pathway,0,-0.008597531823529,-0.017195063647059,-0.025792595470588,-0.034390127294118,-0.042987659117647,-0.051585190941177,-0.060182722764706,-0.068780254588235,-0.077377786411765,-0.085975318235294,-0.094572850058824,-0.103170381882353,-0.111767913705882,-0.120365445529412,-0.128962977352941,-0.137560509176471,-0.146158041,-0.154755572823529,-0.163353104647059,-0.171950636470588,-0.180548168294118,-0.189145700117647,-0.197743231941176,-0.206340763764706,-0.214938295588235,-0.223535827411765,-0.232133359235294,-0.240730891058823,-0.249328422882353,-0.257925954705882,-0.266523486529412,-0.275121018352941,-0.28371855017647,-0.292316082,-0.298487039,-0.304657996,-0.310828953,-0.31699991,-0.323170867,-0.329341824,-0.335512781,-0.341683738,-0.347854695,-0.353786103,-0.359580091,-0.365244951,-0.370788188,-0.376216622,-0.381536471,-0.38675342,-0.391872687,-0.396899069,-0.401836992,-0.406690548,-0.411463529,-0.416159456,-0.420781606,-0.425333036,-0.4298166,-0.434234969,-0.438590649,-0.442885989,-0.447123202,-0.451304367,-0.455431448,-0.459506297,-0.463530667,-0.467506215,-0.471434513,-0.475317049,-0.47915524,-0.482950429,-0.486703898,-0.490416864,-0.494090489,-0.497725882,-0.5013241,-0.504886157,-0.508413017,-0.511905609,-0.515364817,-0.518791492,-0.52218645,-0.525550472,-0.528884311,-0.532188687,-0.535464296,-0.538711806,-0.541931859,-0.545125075
NonOECD ,Buildings,Electricity,Pathway,0,0,0,0,0,0,-0.00823,-0.01905,-0.02975,-0.04033,-0.05079,-0.06113,-0.07135,-0.08145,-0.09143,-0.10129,-0.11103,-0.12065,-0.13015,-0.13953,-0.14879,-0.15793,-0.16695,-0.17585,-0.18463,-0.19329,-0.20183,-0.21025,-0.21855,-0.22673,-0.23479,-0.24273,-0.25055,-0.25825,-0.26583,-0.27329,-0.28063,-0.28785,-0.29495,-0.30193,-0.30879,-0.31553,-0.32215,-0.32865,-0.33503,-0.34129,-0.34743,-0.35345,-0.35935,-0.36513,-0.37079,-0.37633,-0.38175,-0.38705,-0.39223,-0.39729,-0.40223,-0.40705,-0.41175,-0.41633,-0.42079,-0.42513,-0.42935,-0.43345,-0.43743,-0.44129,-0.44503,-0.44865,-0.45215,-0.45553,-0.45879,-0.46193,-0.46495,-0.46785,-0.47063,-0.47329,-0.47583,-0.47825,-0.48055,-0.48273,-0.48479,-0.48673,-0.48855,-0.49025,-0.49183,-0.49329,-0.49463,-0.49585,-0.49695,-0.49793,-0.49879
NonOECD ,Buildings,Heat,Pathway,0,-0.008597531823529,-0.017195063647059,-0.025792595470588,-0.034390127294118,-0.042987659117647,-0.051585190941177,-0.060182722764706,-0.068780254588235,-0.077377786411765,-0.085975318235294,-0.094572850058824,-0.103170381882353,-0.111767913705882,-0.120365445529412,-0.128962977352941,-0.137560509176471,-0.146158041,-0.154755572823529,-0.163353104647059,-0.171950636470588,-0.180548168294118,-0.189145700117647,-0.197743231941176,-0.206340763764706,-0.214938295588235,-0.223535827411765,-0.232133359235294,-0.240730891058823,-0.249328422882353,-0.257925954705882,-0.266523486529412,-0.275121018352941,-0.28371855017647,-0.292316082,-0.298487039,-0.304657996,-0.310828953,-0.31699991,-0.323170867,-0.329341824,-0.335512781,-0.341683738,-0.347854695,-0.353786103,-0.359580091,-0.365244951,-0.370788188,-0.376216622,-0.381536471,-0.38675342,-0.391872687,-0.396899069,-0.401836992,-0.406690548,-0.411463529,-0.416159456,-0.420781606,-0.425333036,-0.4298166,-0.434234969,-0.438590649,-0.442885989,-0.447123202,-0.451304367,-0.455431448,-0.459506297,-0.463530667,-0.467506215,-0.471434513,-0.475317049,-0.47915524,-0.482950429,-0.486703898,-0.490416864,-0.494090489,-0.497725882,-0.5013241,-0.504886157,-0.508413017,-0.511905609,-0.515364817,-0.518791492,-0.52218645,-0.525550472,-0.528884311,-0.532188687,-0.535464296,-0.538711806,-0.541931859,-0.545125075
NonOECD ,Buildings,Bioenergy,Pathway,0,-0.008597531823529,-0.017195063647059,-0.025792595470588,-0.034390127294118,-0.042987659117647,-0.051585190941177,-0.060182722764706,-0.068780254588235,-0.077377786411765,-0.085975318235294,-0.094572850058824,-0.103170381882353,-0.111767913705882,-0.120365445529412,-0.128962977352941,-0.137560509176471,-0.146158041,-0.154755572823529,-0.163353104647059,-0.171950636470588,-0.180548168294118,-0.189145700117647,-0.197743231941176,-0.206340763764706,-0.214938295588235,-0.223535827411765,-0.232133359235294,-0.240730891058823,-0.249328422882353,-0.257925954705882,-0.266523486529412,-0.275121018352941,-0.28371855017647,-0.292316082,-0.298487039,-0.304657996,-0.310828953,-0.31699991,-0.323170867,-0.329341824,-0.335512781,-0.341683738,-0.347854695,-0.353786103,-0.359580091,-0.365244951,-0.370788188,-0.376216622,-0.381536471,-0.38675342,-0.391872687,-0.396899069,-0.401836992,-0.406690548,-0.411463529,-0.416159456,-0.420781606,-0.425333036,-0.4298166,-0.434234969,-0.438590649,-0.442885989,-0.447123202,-0.451304367,-0.455431448,-0.459506297,-0.463530667,-0.467506215,-0.471434513,-0.475317049,-0.47915524,-0.482950429,-0.486703898,-0.490416864,-0.494090489,-0.497725882,-0.5013241,-0.504886157,-0.508413017,-0.511905609,-0.515364817,-0.518791492,-0.52218645,-0.525550472,-0.528884311,-0.532188687,-0.535464296,-0.538711806,-0.541931859,-0.545125075
NonOECD ,Buildings,Traditional biomass,Pathway,0,-0.008597531823529,-0.017195063647059,-0.025792595470588,-0.034390127294118,-0.042987659117647,-0.051585190941177,-0.060182722764706,-0.068780254588235,-0.077377786411765,-0.085975318235294,-0.094572850058824,-0.103170381882353,-0.111767913705882,-0.120365445529412,-0.128962977352941,-0.137560509176471,-0.146158041,-0.154755572823529,-0.163353104647059,-0.171950636470588,-0.180548168294118,-0.189145700117647,-0.197743231941176,-0.206340763764706,-0.214938295588235,-0.223535827411765,-0.232133359235294,-0.240730891058823,-0.249328422882353,-0.257925954705882,-0.266523486529412,-0.275121018352941,-0.28371855017647,-0.292316082,-0.298487039,-0.304657996,-0.310828953,-0.31699991,-0.323170867,-0.329341824,-0.335512781,-0.341683738,-0.347854695,-0.353786103,-0.359580091,-0.365244951,-0.370788188,-0.376216622,-0.381536471,-0.38675342,-0.391872687,-0.396899069,-0.401836992,-0.406690548,-0.411463529,-0.416159456,-0.420781606,-0.425333036,-0.4298166,-0.434234969,-0.438590649,-0.442885989,-0.447123202,-0.451304367,-0.455431448,-0.459506297,-0.463530667,-0.467506215,-0.471434513,-0.475317049,-0.47915524,-0.482950429,-0.486703898,-0.490416864,-0.494090489,-0.497725882,-0.5013241,-0.504886157,-0.508413017,-0.511905609,-0.515364817,-0.518791492,-0.52218645,-0.525550472,-0.528884311,-0.532188687,-0.535464296,-0.538711806,-0.541931859,-0.545125075
NonOECD ,Buildings,Other renewables,Pathway,0,-0.008597531823529,-0.017195063647059,-0.025792595470588,-0.034390127294118,-0.042987659117647,-0.051585190941177,-0.060182722764706,-0.068780254588235,-0.077377786411765,-0.085975318235294,-0.094572850058824,-0.103170381882353,-0.111767913705882,-0.120365445529412,-0.128962977352941,-0.137560509176471,-0.146158041,-0.154755572823529,-0.163353104647059,-0.171950636470588,-0.180548168294118,-0.189145700117647,-0.197743231941176,-0.206340763764706,-0.214938295588235,-0.223535827411765,-0.232133359235294,-0.240730891058823,-0.249328422882353,-0.257925954705882,-0.266523486529412,-0.275121018352941,-0.28371855017647,-0.292316082,-0.298487039,-0.304657996,-0.310828953,-0.31699991,-0.323170867,-0.329341824,-0.335512781,-0.341683738,-0.347854695,-0.353786103,-0.359580091,-0.365244951,-0.370788188,-0.376216622,-0.381536471,-0.38675342,-0.391872687,-0.396899069,-0.401836992,-0.406690548,-0.411463529,-0.416159456,-0.420781606,-0.425333036,-0.4298166,-0.434234969,-0.438590649,-0.442885989,-0.447123202,-0.451304367,-0.455431448,-0.459506297,-0.463530667,-0.467506215,-0.471434513,-0.475317049,-0.47915524,-0.482950429,-0.486703898,-0.490416864,-0.494090489,-0.497725882,-0.5013241,-0.504886157,-0.508413017,-0.511905609,-0.515364817,-0.518791492,-0.52218645,-0.525550472,-0.528884311,-0.532188687,-0.535464296,-0.538711806,-0.541931859,-0.545125075
NonOECD ,Other,Other,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NonOECD ,Other,Petrochem. feedstock,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TPED,Total primary demand,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TPED,Coal,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TPED,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TPED,Natural gas,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TPED,Nuclear,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TPED,Hydro,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TPED,Bioenergy,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TPED,Other renewables,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Power sector,Power sector,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Power sector,Coal,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Power sector,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Power sector,Natural gas,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Power sector,Nuclear,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Power sector,Hydro,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Power sector,Bioenergy,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Power sector,Other renewables,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Other energy sector,Other energy sector,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Other energy sector,Electricity,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TFC,Total final consumption,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TFC,Coal,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TFC,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TFC,Natural gas,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TFC,Electricity,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TFC,Heat,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TFC,Bioenergy,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,TFC,Other renewables,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Industry,Industry,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Industry,Coal,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Industry,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Industry,Natural gas,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Industry,Electricity,Pathway,0,0,0,0,0,0,-0.11149157,-0.120910985,-0.131963224,-0.144826192,-0.159602098,-0.170136351,-0.181247367,-0.192903246,-0.205071038,-0.217721631,-0.230833173,-0.244393382,-0.258401045,-0.272866937,-0.287814346,-0.292734858,-0.297633519,-0.302503561,-0.307344268,-0.312161278,-0.316966911,-0.321780532,-0.326628988,-0.331547136,-0.336578486,-0.342185121,-0.347961677,-0.353990761,-0.360367947,-0.362928822,-0.365489697,-0.368050572,-0.370611447,-0.373172323,-0.375733198,-0.378294073,-0.380854948,-0.383415824,-0.385289682,-0.387098662,-0.388847381,-0.390539969,-0.392180139,-0.393771242,-0.395316308,-0.396818093,-0.398279106,-0.39970164,-0.401087798,-0.40243951,-0.403758553,-0.40504657,-0.406305078,-0.407535484,-0.408739096,-0.409917129,-0.411070718,-0.41220092,-0.413308726,-0.414395062,-0.415460798,-0.416506751,-0.417533688,-0.418542333,-0.419533369,-0.420507439,-0.421465151,-0.422407082,-0.423333775,-0.424245749,-0.425143494,-0.426027476,-0.426898137,-0.427755899,-0.428601164,-0.429434313,-0.430255713,-0.431065711,-0.431864639,-0.432652817,-0.433430548,-0.434198124,-0.434955824,-0.435703915,-0.436442654
DevelopingECO ,Industry,Heat,Pathway,0,0,0,0,0,0,-0.229679968,-0.258508549,-0.287418662,-0.316599812,-0.346154581,-0.357557445,-0.369260885,-0.381259185,-0.393540192,-0.406092006,-0.418907484,-0.431987227,-0.445341536,-0.458991665,-0.472970626,-0.477087752,-0.481103911,-0.485024588,-0.488863162,-0.492640778,-0.49638625,-0.500136031,-0.503934237,-0.507832739,-0.511891322,-0.512700642,-0.513633267,-0.514761296,-0.51616884,-0.517519579,-0.518870318,-0.520221058,-0.521571797,-0.522922536,-0.524273276,-0.525624015,-0.526974754,-0.528325493,-0.529242683,-0.530125395,-0.530976179,-0.53179731,-0.532590827,-0.533358565,-0.534102179,-0.53482317,-0.535522903,-0.536202619,-0.536863456,-0.537506456,-0.538132576,-0.538742698,-0.539337635,-0.539918142,-0.540484916,-0.541038604,-0.541579811,-0.542109098,-0.54262699,-0.543133977,-0.543630519,-0.544117046,-0.544593963,-0.545061651,-0.545520466,-0.545970747,-0.546412811,-0.54684696,-0.547273479,-0.547692635,-0.548104685,-0.54850987,-0.548908421,-0.549300555,-0.549686481,-0.550066396,-0.550440488,-0.550808938,-0.551171915,-0.551529585,-0.551882102,-0.552229618,-0.552572273,-0.552910207,-0.553243549
DevelopingECO ,Industry,Bioenergy,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Industry,Other renewables,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Transport,Transport,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Transport,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Transport,International bunkers,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Transport,Electricity,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Transport,Biofuels,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Transport,Other fuels,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Buildings,Buildings,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Buildings,Coal,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Buildings,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Buildings,Natural gas,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Buildings,Electricity,Pathway,0,0,0,0,0,0,-0.005017983,-0.009470373,-0.014341674,-0.019315827,-0.024815259,-0.032397652,-0.040363194,-0.04855996,-0.056743747,-0.065219961,-0.07448605,-0.083960324,-0.093594036,-0.103313886,-0.112940362,-0.122320184,-0.131432325,-0.140747978,-0.150037763,-0.159112789,-0.16860397,-0.17839624,-0.188141788,-0.197567177,-0.206796918,-0.221349742,-0.235660884,-0.249723614,-0.263663772,-0.268965063,-0.274266354,-0.279567644,-0.284868935,-0.290170226,-0.295471517,-0.300772808,-0.306074099,-0.311375389,-0.316512108,-0.321527135,-0.326427875,-0.331221024,-0.335912666,-0.340508341,-0.345013118,-0.349431641,-0.353768183,-0.358026682,-0.362210776,-0.366323839,-0.370369,-0.37434917,-0.378267065,-0.382125218,-0.385926001,-0.389671636,-0.393364207,-0.397005676,-0.400597886,-0.404142578,-0.407641393,-0.411095882,-0.414507513,-0.417877676,-0.42120769,-0.424498807,-0.427752216,-0.430969048,-0.434150381,-0.437297242,-0.44041061,-0.44349142,-0.446540564,-0.449558898,-0.452547238,-0.455506366,-0.458437033,-0.461339957,-0.464215829,-0.467065312,-0.469889041,-0.472687629,-0.475461664,-0.478211714,-0.480938323
DevelopingECO ,Buildings,Heat,Pathway,0,0,0,0,0,0,-0.009454328,-0.01682913,-0.023996014,-0.03177391,-0.038196608,-0.047903602,-0.056432013,-0.06477553,-0.074300372,-0.082152975,-0.092388077,-0.100454707,-0.110278627,-0.117388321,-0.126234884,-0.135333982,-0.146319326,-0.154766881,-0.162813853,-0.1730598,-0.181066929,-0.189409485,-0.197279822,-0.204067808,-0.213441322,-0.232900514,-0.251970942,-0.274101544,-0.292316082,-0.298487039,-0.304657996,-0.310828953,-0.31699991,-0.323170867,-0.329341824,-0.335512781,-0.341683738,-0.347854695,-0.353786103,-0.359580091,-0.365244951,-0.370788188,-0.376216622,-0.381536471,-0.38675342,-0.391872687,-0.396899069,-0.401836992,-0.406690548,-0.411463529,-0.416159456,-0.420781606,-0.425333036,-0.4298166,-0.434234969,-0.438590649,-0.442885989,-0.447123202,-0.451304367,-0.455431448,-0.459506297,-0.463530667,-0.467506215,-0.471434513,-0.475317049,-0.47915524,-0.482950429,-0.486703898,-0.490416864,-0.494090489,-0.497725882,-0.5013241,-0.504886157,-0.508413017,-0.511905609,-0.515364817,-0.518791492,-0.52218645,-0.525550472,-0.528884311,-0.532188687,-0.535464296,-0.538711806,-0.541931859,-0.545125075
DevelopingECO ,Buildings,Bioenergy,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Buildings,Traditional biomass,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Buildings,Other renewables,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Other,Other,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DevelopingECO ,Other,Petrochem. feedstock,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,TPED,Total primary demand,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,TPED,Coal,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,TPED,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,TPED,Natural gas,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,TPED,Nuclear,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,TPED,Hydro,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,TPED,Bioenergy,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,TPED,Other renewables,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,Power sector,Power sector,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,Power sector,Coal,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,Power sector,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdvancedECO ,Power sector,Natural gas,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
